-0.102741331,0.069426417,0.061217465,-0.059143860,-0.195954263,-0.025131177,-0.004360167,-0.084801853,0.171452835,-0.138251185,0.138209417,0.008327559,-0.300717026,0.067596175,-0.080282651,0.147331908,-0.075483672,-0.171760350,-0.052591406,-0.115390323,0.032900989,0.031582188,0.001110676,0.099523865,-0.138762847,-0.261832386,-0.091995880,-0.050058156,-0.027971704,-0.063612111,0.070030309,0.139837965,-0.058262516,0.063947976,0.014189983,-0.022184111,0.037052542,-0.080799140,0.269318879,0.005375657,-0.274009526,-0.003007283,0.076398775,0.269923747,0.228518009,-0.014727898,0.074442089,-0.094215579,0.180492222,-0.286694050,0.064794831,0.160459444,0.013674103,0.018187892,0.130822614,-0.203867048,-0.024444288,0.175226361,-0.159226194,0.072467498,0.004666175,-0.083059847,0.027166942,-0.101447456,0.273468912,0.141711041,-0.142241478,-0.211502895,0.269492656,-0.247712016,-0.116144717,0.156794131,-0.146352008,-0.107244983,-0.280618221,0.026739955,0.397364944,0.190519616,-0.125965938,0.090881251,-0.084887646,-0.005386903,0.031856470,0.181279659,-0.037594382,-0.093742535,-0.079416707,-0.087341622,0.257708937,0.040040076,-0.087147966,0.311288506,0.064503938,-0.004071645,0.016145021,0.088817321,-0.169710174,-0.063622162,-0.079051025,-0.052903861,-0.019991266,-0.026919151,0.033108514,0.196898133,-0.191670612,0.170071915,-0.154894412,0.075827040,-0.063387997,0.058325000,0.002664950,0.006368602,0.114026062,-0.290382445,0.138481811,0.062552571,0.013837354,0.094965920,0.037322413,0.080935031,0.022449702,-0.046181727,-0.138072073,-0.064967074,0.043055724,-0.115984440,0.029927384,0.098289631
-0.133158982,0.054747328,0.011163667,-0.039867200,-0.060990371,0.010925851,-0.049070351,-0.116275050,0.117477633,-0.090115666,0.303907454,-0.121680215,-0.250467658,-0.069539003,0.002171791,0.129100904,-0.159282282,-0.130977839,-0.106719702,-0.032929644,0.012080207,-0.103066802,-0.015921794,0.080763884,-0.132927254,-0.404680371,-0.079398535,-0.112279177,0.034249350,-0.106819741,-0.010035914,0.065255448,-0.167724848,-0.059169032,0.032476909,0.146863565,-0.111768253,-0.052773163,0.186907694,-0.080298401,-0.219358876,-0.014424052,0.099146575,0.246148601,0.227713495,0.080626838,-0.008078648,-0.006473287,0.112514637,-0.261052549,0.090074979,0.156743303,0.201056004,0.138921142,0.073625214,-0.150518343,0.022409491,0.154207930,-0.215501919,-0.014144903,0.053953871,-0.047034200,0.033591785,-0.055757534,0.217773840,0.113287196,-0.157769114,-0.100335732,0.166068584,-0.151429832,0.015143419,0.099795245,-0.130395457,-0.282315016,-0.229998410,0.088945217,0.366003454,0.160491109,-0.099231310,-0.003868476,-0.038322695,-0.104386479,-0.021021850,0.025925729,-0.023065602,-0.061601967,-0.038937226,0.007646017,0.192819580,-0.015568190,0.014665286,0.204157934,-0.049406908,-0.038143955,0.004441639,0.051915430,-0.087266646,0.054013971,-0.120466180,0.016616514,-0.061995544,-0.080245018,-0.006519773,0.007706326,-0.200718477,0.190997466,0.007873124,0.024732413,-0.026171960,-0.019142700,-0.113531798,-0.013810270,0.173513383,-0.359583586,0.199700370,0.199446470,0.135165155,0.152595907,0.076504387,-0.000704357,0.091460876,-0.065967664,-0.216726854,-0.072890781,0.066626459,-0.061891098,-0.000895263,0.031957310
-0.283160537,0.070624635,0.010024267,-0.034297280,-0.178875908,-0.036967665,-0.034919128,-0.021684190,0.088890329,-0.026941864,0.200142518,-0.039501458,-0.288467795,-0.082294151,0.026603602,0.173853219,-0.100223362,-0.176564500,-0.098366141,-0.148456633,-0.037684236,0.010898350,-0.019849537,0.030388294,-0.218190610,-0.346971005,-0.011701764,-0.044180561,0.050272670,-0.216107920,-0.001162857,0.119636394,-0.183271378,-0.015125958,0.079774670,0.181729406,0.027851863,-0.024756093,0.199502692,0.026499553,-0.160342231,-0.027080199,0.050787024,0.325052887,0.152335107,-0.019856073,0.034667388,-0.002315572,0.116362177,-0.262064219,0.002857959,0.158102527,0.052690852,0.032726135,0.093503505,-0.103363961,0.027111704,0.084883898,-0.147982478,0.080587573,0.077136099,-0.158371389,-0.110170498,-0.084756725,0.216775998,0.048288330,-0.118580371,-0.147821814,0.161873460,-0.092811055,-0.083253831,0.061355256,-0.070923850,-0.130676180,-0.327161521,0.069609776,0.300194204,0.130049899,-0.248357579,0.075836003,-0.024343027,-0.011124631,0.023484690,0.044223156,-0.092772372,-0.006028121,-0.142316401,0.054567121,0.256169260,0.039445959,-0.012273028,0.152131855,0.041353643,0.038087644,0.068115912,0.104431592,-0.134162098,-0.137460113,-0.061272483,-0.057084985,0.166468561,-0.154990315,0.004119964,0.120553307,-0.171931297,0.195739180,-0.034640860,0.012901394,-0.069033600,0.050797924,-0.059275065,0.044584874,0.095262185,-0.279336423,0.289103895,0.225188062,-0.013477884,0.095933154,0.095534861,-0.009838006,-0.020614494,0.058980729,-0.018296702,-0.209036574,-0.010160005,-0.051498331,0.049780026,0.064826421
-0.138406351,0.123355992,-0.008384222,-0.011951782,-0.065309763,0.041193649,0.080914721,-0.082517192,0.141491354,0.049699076,0.235463604,-0.113350093,-0.306464821,-0.112004444,-0.072263367,0.087667167,-0.180021971,-0.130331263,-0.067526527,-0.054151591,0.128351852,0.027857233,0.026327096,0.068428382,-0.147115096,-0.351592779,0.012697544,-0.203291595,0.081008166,-0.169115663,0.047428541,0.075234927,-0.166158542,-0.023009889,-0.038665690,0.082348630,-0.006122451,-0.032087713,0.186128184,-0.016563490,-0.193203330,-0.049877122,-0.004768798,0.309553027,0.155234605,0.035890374,0.005968934,-0.046344236,0.074035726,-0.275692016,-0.043968484,0.197351262,0.128258049,0.102071658,-0.028952282,-0.157607377,0.077449799,0.008764211,-0.307541281,0.041917495,0.091515101,-0.081852831,0.032948665,0.000012216,0.207214028,0.024219036,-0.147512645,-0.057027921,0.087389693,-0.226636603,-0.015800912,0.123655669,-0.086304620,-0.216448769,-0.271644026,0.030742740,0.397127777,0.142659694,-0.160316586,-0.034212597,-0.140212163,0.029874463,0.071280189,0.039489891,-0.109026954,0.022698581,-0.174011275,0.021020358,0.144443184,-0.045873635,-0.032982852,0.240760952,0.027943119,0.013622594,0.038510770,0.137024194,-0.068566620,0.041015968,0.006000496,0.081433706,0.012332028,-0.149502009,0.036952775,0.040594105,-0.176473662,0.196307316,-0.016276957,0.004103340,-0.044588245,-0.070839763,-0.053014707,0.011999644,0.186675116,-0.326200843,0.201057702,0.229623675,0.022436624,0.167118475,0.009938980,0.057224158,-0.073997088,-0.063825756,-0.138868526,-0.086226508,0.030517153,-0.062878042,0.010681049,-0.008277358
-0.146935374,0.091175474,0.024398245,-0.093973167,-0.046148468,0.026091728,-0.170239508,-0.142103672,0.191451892,-0.091480576,0.127623677,-0.104589291,-0.241525292,0.057533491,-0.113617830,0.143211678,-0.243628576,-0.153154269,0.022029912,-0.058266092,0.089124419,0.085698605,-0.023504267,0.093558863,-0.176696450,-0.338845402,-0.048365142,-0.116732575,0.021804323,-0.075503774,-0.010477478,0.037708953,-0.226119950,0.058777109,0.010453277,0.237867415,0.035589784,-0.131087050,0.039095849,0.041901149,-0.241695359,-0.070117049,0.070639893,0.235775933,0.205971465,0.018950937,-0.030376088,-0.143922597,0.148609594,-0.321100771,0.019305851,0.194306463,0.018785095,0.121326983,0.016478902,-0.194350734,0.067408562,0.045582242,-0.193357036,-0.003281121,0.109439388,0.022676744,0.066719219,-0.071820378,0.203944415,0.169237316,-0.106436774,-0.135306865,0.112556435,-0.219364017,-0.053237382,0.084679365,-0.090869613,-0.239931911,-0.228054300,0.001375634,0.375545382,0.196284503,-0.088023931,0.115027942,-0.058877721,-0.030131120,0.039914604,0.119540401,-0.018146664,0.124197602,-0.078155324,0.070571989,0.281421453,-0.047594797,0.061438929,0.250724703,-0.069017634,0.017096628,0.048619743,0.118964389,-0.174954370,0.035357617,-0.132761315,-0.093220100,0.019268595,0.018362910,0.037398107,0.096010335,-0.182208255,0.205083862,-0.013897988,-0.063990436,0.019475129,-0.043631099,-0.005636779,-0.028606601,0.213099122,-0.190491632,0.180569321,0.123762950,0.096049763,0.209494233,0.058058903,0.132061124,-0.025225289,-0.053653244,-0.135669678,-0.047491774,-0.000973361,-0.036641788,-0.022642504,-0.009076804
-0.156090304,0.047021948,-0.032887213,-0.028310176,-0.118105158,-0.093668863,0.006124302,-0.157905012,0.175183222,-0.109484501,0.202193037,-0.078069843,-0.190143481,-0.037495755,-0.038959339,0.095810942,-0.131017730,-0.188221335,-0.037814874,-0.095011324,0.083304226,-0.058749415,-0.019934151,0.134287044,-0.160793930,-0.348542958,-0.103489861,-0.124882497,-0.042534642,-0.079172052,0.079439126,0.088896014,-0.168072656,-0.011691468,0.029609116,0.058931597,-0.000565620,0.021422971,0.208916470,-0.063783735,-0.201633513,-0.052660480,0.084106438,0.275813013,0.110062987,0.058038354,0.010341683,-0.037404679,0.019344619,-0.207358554,0.023653980,0.186984763,0.094892040,-0.002183572,0.060469180,-0.126734585,0.023086658,0.049653888,-0.200943097,0.066275463,0.091213338,-0.126653209,-0.086284988,-0.021825498,0.226761714,0.119319931,-0.119936801,-0.060408793,0.196578562,-0.197427168,-0.045159601,0.024630332,-0.099443451,-0.270124584,-0.230557323,0.006407263,0.499386698,0.183320224,-0.188780785,0.054641623,-0.087998733,0.027808642,0.105284385,0.023795553,-0.078988373,-0.020182615,-0.142302752,0.076140568,0.162785932,0.007012011,-0.033326026,0.162210479,0.006826075,-0.018907003,0.043926191,0.048124325,-0.075768128,-0.005758866,-0.127043813,0.002600905,0.028463237,-0.045221969,0.004942765,0.064920969,-0.174422324,0.140704125,0.029157963,-0.079139240,-0.086828649,0.111871406,-0.116586924,-0.057961509,0.111623600,-0.248818249,0.181678489,0.164268255,0.006736167,0.218481034,0.023599964,0.064861454,0.011351779,-0.080813244,-0.132344544,-0.108171441,0.014318233,-0.011299449,0.088298820,0.021174464
-0.165417343,0.073576376,0.108797103,-0.005657970,-0.124417484,0.050687950,0.076339647,-0.082818478,0.064976156,0.003764926,0.219197229,-0.131798729,-0.379498631,-0.014306144,-0.130712479,0.107328966,-0.101333007,-0.136711314,-0.187973112,-0.132494986,0.099469624,0.042202301,-0.054057978,0.031178253,-0.135948420,-0.360847682,-0.030368093,-0.126332968,0.112628818,-0.082938768,-0.037067316,0.074285276,-0.184149414,-0.066656128,-0.019144494,0.084536374,-0.055430051,-0.170323372,0.184985250,-0.074197792,-0.133424297,0.005608518,0.085576862,0.244416252,0.203576416,0.022614753,0.051566157,-0.045506865,0.119481578,-0.296736807,0.058833972,0.177695498,0.228545040,0.164676055,0.091143861,-0.202943861,0.018681889,0.127697378,-0.217915535,0.087777145,-0.026055738,-0.115125626,0.006657405,-0.113114007,0.169902831,0.088153377,-0.107375734,-0.104552865,0.195148200,-0.195621893,-0.017633542,0.074600495,-0.128507271,-0.134976789,-0.261770368,0.112259611,0.415190935,0.174767241,-0.212377623,0.009328596,-0.063360929,-0.013191113,0.051710289,0.058443312,-0.092988402,-0.072705790,-0.123501703,0.027789123,0.189401001,-0.053377386,-0.062453073,0.235275075,0.018070169,-0.046312928,0.066201538,0.087618552,-0.149041221,-0.004073143,0.017199889,0.030029172,0.113081574,-0.124077544,0.014880855,0.048119307,-0.108555511,0.133348316,-0.095724486,0.053351250,0.006982408,-0.151483715,-0.065108731,0.047825519,0.205212623,-0.288426727,0.212780178,0.146380141,-0.079622768,0.154311508,0.052914675,0.068138406,0.033931740,-0.019559564,-0.164231867,-0.135594696,0.131610945,-0.061705608,0.011867914,0.037698112
-0.154020041,0.157319248,0.038876493,-0.019261656,-0.021277716,0.049416669,0.044105262,-0.020008449,0.155202061,0.078102201,0.217932731,-0.101977870,-0.206187397,-0.155511171,0.022746332,0.063091755,-0.195807680,-0.118393749,-0.079573199,0.036053933,0.080966905,-0.030330941,-0.006677507,0.020915523,-0.203649312,-0.380276352,-0.052966066,-0.194404885,0.028757509,-0.121584781,-0.054604404,-0.013924159,-0.186305702,-0.148879141,-0.032414466,0.060223468,0.015983272,-0.048220657,0.139498055,-0.009447418,-0.184082985,-0.007402297,0.066774458,0.273153722,0.156564653,-0.003274542,0.010026822,0.050060403,-0.001608179,-0.316776901,0.043749154,0.161326781,0.095169097,0.072941482,0.117880188,-0.088328414,-0.044226654,0.053945426,-0.184372500,0.044813480,0.040786911,0.036969967,-0.004870710,-0.027593954,0.215915561,0.126632661,-0.095512174,-0.110300764,0.110997856,-0.071568362,-0.009381810,0.069893397,-0.087937020,-0.173832953,-0.284911186,0.145113945,0.424583584,0.122668214,-0.182588458,0.011019672,-0.254521400,-0.040704411,-0.004434574,-0.037450891,-0.039655533,0.077515006,-0.120157264,0.057836547,0.130854964,-0.018463567,0.017595205,0.188523129,0.005395655,-0.047848288,0.045900535,0.056269433,-0.066985123,0.001141410,-0.107021280,0.008504581,0.127779067,-0.098268345,0.023935249,0.160664558,-0.208067447,0.024720196,0.053570446,-0.085436560,0.033077065,0.036210593,-0.076680608,-0.068140097,0.143089116,-0.311888188,0.131494731,0.166333064,-0.032427955,0.085288092,0.035808295,0.025109492,0.005893898,0.015676893,-0.083412163,-0.066205852,0.018874997,0.041640151,-0.065129571,0.030836109
-0.085218579,0.089570411,0.024899993,-0.053608432,-0.111840531,-0.001766694,0.135938287,-0.148390651,0.202337131,-0.040881045,0.203662962,-0.101060994,-0.297980219,-0.004886462,-0.091778070,0.037618723,-0.137177080,-0.095114306,-0.121938549,-0.068852916,0.017535292,-0.022001378,0.052568275,0.020264994,-0.149013728,-0.249403045,-0.100643560,-0.094823360,0.046262264,-0.135863006,0.057642296,0.141101718,-0.222093076,-0.091251343,-0.030064471,0.040247392,-0.013843314,-0.014213237,0.161602527,-0.019907869,-0.171341017,-0.022202890,0.043538295,0.229547381,0.129274070,0.017421843,-0.081256479,-0.062747002,0.068919376,-0.197546303,0.036193039,0.127367273,0.171505600,0.073859893,0.000953266,-0.131031007,0.018013641,0.129588351,-0.168641269,0.080633707,0.085001230,-0.136481509,-0.035735149,-0.034547213,0.157835960,0.078199938,-0.078500748,-0.118518405,0.229304686,-0.108416565,-0.027815208,0.134561136,-0.090452567,-0.127055228,-0.184241965,0.041366480,0.433758885,0.110460453,-0.126396656,-0.069116019,-0.222487792,-0.014313176,-0.077105790,0.010826783,-0.107523277,-0.043085642,-0.107843079,0.048979610,0.158192858,-0.030234106,-0.073728941,0.236720130,-0.009488141,0.032419316,-0.027298670,-0.013234257,-0.128708631,0.039173886,-0.089270376,-0.050969135,0.069514036,-0.122712880,-0.010969507,0.154907942,-0.196119100,0.184622392,0.015054990,-0.004589799,0.055681013,-0.001076562,-0.008837717,0.006819511,0.184669644,-0.308816731,0.221985787,0.145598352,0.028947279,0.084540159,0.004036763,0.045841992,0.039047368,-0.034044020,-0.175209776,-0.086085990,0.087073468,-0.098072186,0.008360835,0.032051999
-0.156288758,0.092092350,0.213227645,0.015252445,-0.101897560,-0.173214361,0.057471104,-0.125993907,0.121665157,-0.073670052,0.217050463,-0.025823902,-0.202230036,-0.046932049,0.004051918,0.153768137,-0.159145236,-0.099991135,-0.028749663,-0.071519449,-0.017125191,0.055533562,0.075267673,0.029076127,-0.037179336,-0.272122830,-0.169896990,-0.132495508,0.015060158,-0.019924957,-0.029841337,0.072069228,-0.161982790,-0.105718508,-0.035010748,0.017084043,-0.024840318,-0.044750907,0.137932494,-0.000760227,-0.181032747,-0.065453269,0.049390022,0.247285664,0.205972165,-0.004870386,-0.013962768,-0.032651022,-0.022428479,-0.250473589,0.008781148,0.062226921,0.097352237,0.052079692,-0.021017894,-0.225520894,-0.018652577,0.006657390,-0.177998409,-0.001145273,0.017602023,-0.088559471,-0.075867310,0.013614164,0.281732857,0.150070027,-0.090729333,-0.097834721,0.221162453,-0.190898001,0.009187123,0.112765916,-0.144857779,-0.122409880,-0.216609254,0.015767008,0.399878711,0.037251424,-0.159517571,-0.016461048,-0.223678544,0.020115592,-0.048331894,0.093225911,-0.057708576,0.089377835,-0.122873001,-0.007476642,0.098826475,-0.107444659,-0.016749788,0.279531330,0.055706140,0.054504253,0.083414830,-0.020145232,0.011595812,-0.060809363,-0.185756132,-0.068455033,0.015976040,-0.105911463,-0.050654989,0.113025315,-0.198923603,0.115484342,0.059283901,-0.039718945,-0.027591333,-0.029838134,-0.031731468,-0.097231276,0.192767799,-0.190584570,0.121596947,0.207030028,-0.059540387,0.175586537,-0.012431527,0.102396995,-0.078830309,-0.087561704,-0.097195439,0.044713579,0.082425825,-0.074336030,-0.017749589,0.062987983
